game_id,turn_index,current_player,opponent_player,n,k,board_before_move,move_row,move_col,blocked_windows,empty_cells,my_center_control,my_immediate_wins,my_marks,my_open_1,my_open_2,my_open_lines,my_two_way_threats,my_winning_windows,neutral_windows,opp_center_control,opp_immediate_wins,opp_marks,opp_open_1,opp_open_2,opp_open_lines,opp_two_way_threats,opp_winning_windows,total_windows,final_winner,final_outcome
23,3,O,X,4,3,"[[null,null,""X"",null],[null,null,null,null],[null,null,""O"",null],[""X"",null,null,null]]",1,2,1,13,1,0,1,6,0,6,2,0,11,0,0,2,6,0,6,2,0,24,O,1
23,4,X,O,4,3,"[[null,null,""X"",null],[null,null,""O"",null],[null,null,""O"",null],[""X"",null,null,null]]",0,3,2,12,0,0,2,5,0,5,2,0,7,2,1,2,9,1,10,4,0,24,O,-1
23,5,O,X,4,3,"[[null,null,""X"",""X""],[null,null,""O"",null],[null,null,""O"",null],[""X"",null,null,null]]",3,2,3,11,2,1,2,8,1,9,4,0,6,0,1,3,5,1,6,2,0,24,O,1
24,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
24,1,O,X,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,null,null,null],[null,null,null,null]]",3,0,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
24,2,X,O,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,null,null,null],[""O"",null,null,null]]",2,2,1,14,1,0,1,6,0,6,2,0,15,0,0,1,2,0,2,0,0,24,X,1
24,3,O,X,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,null,""X"",null],[""O"",null,null,null]]",2,1,1,13,0,0,1,2,0,2,0,0,10,2,2,2,9,2,11,4,0,24,X,-1
24,4,X,O,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,""O"",""X"",null],[""O"",null,null,null]]",0,2,4,12,2,2,2,6,2,8,2,0,7,1,0,2,5,0,5,4,0,24,X,1
25,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,0,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
25,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[""X"",null,null,null],[null,null,null,null]]",2,2,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
25,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[""X"",null,""O"",null],[null,null,null,null]]",2,3,1,14,0,0,1,3,0,3,1,0,14,1,0,1,6,0,6,2,0,24,O,-1
25,3,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[""X"",null,""O"",""X""],[null,null,null,null]]",1,2,2,13,1,0,1,5,0,5,2,0,11,0,0,2,6,0,6,2,0,24,O,1
25,4,X,O,4,3,"[[null,null,null,null],[null,null,""O"",null],[""X"",null,""O"",""X""],[null,null,null,null]]",1,1,3,12,0,0,2,5,0,5,2,0,7,2,2,2,7,2,9,3,0,24,O,-1
25,5,O,X,4,3,"[[null,null,null,null],[null,""X"",""O"",null],[""X"",null,""O"",""X""],[null,null,null,null]]",0,2,7,11,2,2,2,3,2,5,1,0,5,1,1,3,6,1,7,3,0,24,O,1
26,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
26,1,O,X,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,null,null,null],[null,null,null,null]]",0,2,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
26,2,X,O,4,3,"[[null,null,""O"",null],[null,null,""X"",null],[null,null,null,null],[null,null,null,null]]",2,2,1,14,1,0,1,6,0,6,2,0,14,0,0,1,3,0,3,1,0,24,X,1
26,3,O,X,4,3,"[[null,null,""O"",null],[null,null,""X"",null],[null,null,""X"",null],[null,null,null,null]]",2,1,1,13,0,0,1,3,0,3,1,0,9,2,1,2,10,1,11,4,0,24,X,-1
26,4,X,O,4,3,"[[null,null,""O"",null],[null,null,""X"",null],[null,""O"",""X"",null],[null,null,null,null]]",3,2,5,12,2,1,2,6,1,7,2,0,6,1,0,2,6,0,6,2,0,24,X,1
27,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",0,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
27,1,O,X,4,3,"[[null,null,""X"",null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,1,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
27,2,X,O,4,3,"[[null,null,""X"",null],[null,""O"",null,null],[null,null,null,null],[null,null,null,null]]",3,3,1,14,0,0,1,3,0,3,1,0,14,1,0,1,6,0,6,3,0,24,O,-1
27,3,O,X,4,3,"[[null,null,""X"",null],[null,""O"",null,null],[null,null,null,null],[null,null,null,""X""]]",1,2,2,13,1,0,1,5,0,5,2,0,12,0,0,2,5,0,5,1,0,24,O,1
27,4,X,O,4,3,"[[null,null,""X"",null],[null,""O"",""O"",null],[null,null,null,null],[null,null,null,""X""]]",0,3,3,12,0,0,2,4,0,4,1,0,8,2,2,2,7,2,9,3,0,24,O,-1
27,5,O,X,4,3,"[[null,null,""X"",""X""],[null,""O"",""O"",null],[null,null,null,null],[null,null,null,""X""]]",1,0,4,11,2,2,2,6,2,8,3,0,7,0,1,3,4,1,5,3,0,24,O,1
28,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
28,1,O,X,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,null,null,null],[null,null,null,null]]",3,1,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
28,2,X,O,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,null,null,null],[null,""O"",null,null]]",2,2,0,14,1,0,1,7,0,7,3,0,13,0,0,1,4,0,4,1,0,24,X,1
28,3,O,X,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,null,""X"",null],[null,""O"",null,null]]",1,3,1,13,0,0,1,3,0,3,1,0,9,2,2,2,9,2,11,3,0,24,X,-1
28,4,X,O,4,3,"[[null,null,null,null],[null,null,""X"",""O""],[null,null,""X"",null],[null,""O"",null,null]]",0,2,2,12,2,2,2,8,2,10,3,0,7,0,0,2,5,0,5,3,0,24,X,1
29,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",0,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
29,1,O,X,4,3,"[[null,null,""X"",null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,2,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
29,2,X,O,4,3,"[[null,null,""X"",null],[null,null,null,null],[null,null,""O"",null],[null,null,null,null]]",1,3,1,14,0,0,1,3,0,3,1,0,14,1,0,1,6,0,6,2,0,24,O,-1
29,3,O,X,4,3,"[[null,null,""X"",null],[null,null,null,""X""],[null,null,""O"",null],[null,null,null,null]]",2,1,2,13,1,0,1,5,0,5,2,0,11,0,0,2,6,0,6,4,0,24,O,1
29,4,X,O,4,3,"[[null,null,""X"",null],[null,null,null,""X""],[null,""O"",""O"",null],[null,null,null,null]]",2,3,2,12,0,0,2,6,0,6,4,0,6,2,2,2,8,2,10,3,0,24,O,-1
29,5,O,X,4,3,"[[null,null,""X"",null],[null,null,null,""X""],[null,""O"",""O"",""X""],[null,null,null,null]]",2,0,3,11,2,1,2,8,1,9,3,0,5,0,2,3,5,2,7,4,0,24,O,1
30,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
30,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",2,0,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
30,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[""O"",""X"",null,null],[null,null,null,null]]",1,1,1,14,1,0,1,6,0,6,2,0,14,0,0,1,3,0,3,1,0,24,X,1
30,3,O,X,4,3,"[[null,null,null,null],[null,""X"",null,null],[""O"",""X"",null,null],[null,null,null,null]]",3,1,2,13,0,0,1,2,0,2,1,0,10,2,2,2,8,2,10,3,0,24,X,-1
30,4,X,O,4,3,"[[null,null,null,null],[null,""X"",null,null],[""O"",""X"",null,null],[null,""O"",null,null]]",0,1,3,12,2,1,2,8,1,9,3,0,7,0,0,2,5,0,5,3,0,24,X,1
31,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",0,3,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
31,1,O,X,4,3,"[[null,null,null,""X""],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,15,0,0,0,0,0,0,0,0,21,0,0,1,3,0,3,0,0,24,O,1
31,2,X,O,4,3,"[[null,null,null,""X""],[null,null,null,null],[null,""O"",null,null],[null,null,null,null]]",3,2,1,14,0,0,1,2,0,2,0,0,15,1,0,1,6,0,6,2,0,24,O,-1
31,3,O,X,4,3,"[[null,null,null,""X""],[null,null,null,null],[null,""O"",null,null],[null,null,""X"",null]]",2,2,2,13,1,0,1,5,0,5,2,0,12,0,0,2,5,0,5,1,0,24,O,1
31,4,X,O,4,3,"[[null,null,null,""X""],[null,null,null,null],[null,""O"",""O"",null],[null,null,""X"",null]]",1,2,3,12,0,0,2,4,0,4,1,0,8,2,2,2,7,2,9,3,0,24,O,-1
31,5,O,X,4,3,"[[null,null,null,""X""],[null,null,""X"",null],[null,""O"",""O"",null],[null,null,""X"",null]]",2,0,5,11,2,2,2,5,2,7,2,0,5,1,0,3,7,0,7,5,0,24,O,1
32,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
32,1,O,X,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,null,null,null],[null,null,null,null]]",1,0,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
32,2,X,O,4,3,"[[null,null,null,null],[""O"",""X"",null,null],[null,null,null,null],[null,null,null,null]]",2,1,1,14,1,0,1,6,0,6,2,0,14,0,0,1,3,0,3,1,0,24,X,1
32,3,O,X,4,3,"[[null,null,null,null],[""O"",""X"",null,null],[null,""X"",null,null],[null,null,null,null]]",0,2,2,13,0,0,1,2,0,2,1,0,10,2,2,2,8,2,10,3,0,24,X,-1
32,4,X,O,4,3,"[[null,null,""O"",null],[""O"",""X"",null,null],[null,""X"",null,null],[null,null,null,null]]",0,1,3,12,2,2,2,7,2,9,2,0,7,0,0,2,5,0,5,3,0,24,X,1
33,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",3,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
33,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,""X"",null]]",1,1,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
33,2,X,O,4,3,"[[null,null,null,null],[null,""O"",null,null],[null,null,null,null],[null,null,""X"",null]]",3,0,0,14,0,0,1,4,0,4,1,0,13,1,0,1,7,0,7,3,0,24,O,-1
33,3,O,X,4,3,"[[null,null,null,null],[null,""O"",null,null],[null,null,null,null],[""X"",null,""X"",null]]",3,1,0,13,1,0,1,7,0,7,3,0,11,0,1,2,5,1,6,4,0,24,O,1
33,4,X,O,4,3,"[[null,null,null,null],[null,""O"",null,null],[null,null,null,null],[""X"",""O"",""X"",null]]",3,3,2,12,0,0,2,4,0,4,3,0,10,1,1,2,7,1,8,4,0,24,O,-1
33,5,O,X,4,3,"[[null,null,null,null],[null,""O"",null,null],[null,null,null,null],[""X"",""O"",""X"",""X""]]",2,1,3,11,1,1,2,6,1,7,4,0,9,0,0,3,5,0,5,3,0,24,O,1
34,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
34,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",2,0,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
34,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[""O"",""X"",null,null],[null,null,null,null]]",1,1,1,14,1,0,1,6,0,6,2,0,14,0,0,1,3,0,3,1,0,24,X,1
34,3,O,X,4,3,"[[null,null,null,null],[null,""X"",null,null],[""O"",""X"",null,null],[null,null,null,null]]",2,3,2,13,0,0,1,2,0,2,1,0,10,2,2,2,8,2,10,3,0,24,X,-1
34,4,X,O,4,3,"[[null,null,null,null],[null,""X"",null,null],[""O"",""X"",null,""O""],[null,null,null,null]]",0,1,3,12,2,2,2,7,2,9,3,0,7,0,0,2,5,0,5,2,0,24,X,1
35,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",0,3,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
35,1,O,X,4,3,"[[null,null,null,""X""],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,15,0,0,0,0,0,0,0,0,21,0,0,1,3,0,3,0,0,24,O,1
35,2,X,O,4,3,"[[null,null,null,""X""],[null,null,null,null],[null,""O"",null,null],[null,null,null,null]]",3,3,1,14,0,0,1,2,0,2,0,0,15,1,0,1,6,0,6,2,0,24,O,-1
35,3,O,X,4,3,"[[null,null,null,""X""],[null,null,null,null],[null,""O"",null,null],[null,null,null,""X""]]",2,2,1,13,1,0,1,6,0,6,2,0,12,0,0,2,5,0,5,2,0,24,O,1
35,4,X,O,4,3,"[[null,null,null,""X""],[null,null,null,null],[null,""O"",""O"",null],[null,null,null,""X""]]",2,3,2,12,0,0,2,4,0,4,2,0,8,2,2,2,8,2,10,4,0,24,O,-1
35,5,O,X,4,3,"[[null,null,null,""X""],[null,null,null,null],[null,""O"",""O"",""X""],[null,null,null,""X""]]",2,0,3,11,2,1,2,8,1,9,4,0,7,0,2,3,3,2,5,2,0,24,O,1
36,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
36,1,O,X,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,null,null,null],[null,null,null,null]]",0,2,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
36,2,X,O,4,3,"[[null,null,""O"",null],[null,null,""X"",null],[null,null,null,null],[null,null,null,null]]",2,1,1,14,1,0,1,6,0,6,2,0,14,0,0,1,3,0,3,1,0,24,X,1
36,3,O,X,4,3,"[[null,null,""O"",null],[null,null,""X"",null],[null,""X"",null,null],[null,null,null,null]]",3,3,1,13,0,0,1,3,0,3,1,0,9,2,2,2,9,2,11,6,0,24,X,-1
36,4,X,O,4,3,"[[null,null,""O"",null],[null,null,""X"",null],[null,""X"",null,null],[null,null,null,""O""]]",0,3,1,12,2,2,2,9,2,11,6,0,6,0,0,2,6,0,6,2,0,24,X,1
37,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
37,1,O,X,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,null,null,null],[null,null,null,null]]",2,2,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,O,1
37,2,X,O,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,null,""O"",null],[null,null,null,null]]",3,2,2,14,1,0,1,5,0,5,2,0,12,1,0,1,5,0,5,2,0,24,O,-1
37,3,O,X,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,null,""O"",null],[null,null,""X"",null]]",1,2,3,13,1,0,1,4,0,4,1,0,9,1,0,2,8,0,8,4,0,24,O,1
37,4,X,O,4,3,"[[null,null,null,null],[null,""X"",""O"",null],[null,null,""O"",null],[null,null,""X"",null]]",3,0,5,12,1,0,2,6,0,6,2,0,6,2,1,2,6,1,7,2,0,24,O,-1
37,5,O,X,4,3,"[[null,null,null,null],[null,""X"",""O"",null],[null,null,""O"",null],[""X"",null,""X"",null]]",0,2,6,11,2,1,2,5,1,6,2,0,5,1,1,3,6,1,7,4,0,24,O,1
38,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
38,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",1,3,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
38,2,X,O,4,3,"[[null,null,null,null],[null,null,null,""O""],[null,""X"",null,null],[null,null,null,null]]",1,1,0,14,1,0,1,7,0,7,3,0,13,0,0,1,4,0,4,1,0,24,X,1
38,3,O,X,4,3,"[[null,null,null,null],[null,""X"",null,""O""],[null,""X"",null,null],[null,null,null,null]]",0,1,1,13,0,0,1,3,0,3,1,0,9,2,2,2,9,2,11,4,0,24,X,-1
38,4,X,O,4,3,"[[null,""O"",null,null],[null,""X"",null,""O""],[null,""X"",null,null],[null,null,null,null]]",3,1,2,12,2,1,2,9,1,10,4,0,6,0,0,2,6,0,6,3,0,24,X,1
39,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,3,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
39,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,""X""],[null,null,null,null]]",2,1,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
39,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,""O"",null,""X""],[null,null,null,null]]",0,3,1,14,0,0,1,3,0,3,1,0,14,1,0,1,6,0,6,2,0,24,O,-1
39,3,O,X,4,3,"[[null,null,null,""X""],[null,null,null,null],[null,""O"",null,""X""],[null,null,null,null]]",1,3,2,13,1,0,1,5,0,5,1,0,13,0,1,2,3,1,4,2,0,24,O,1
39,4,X,O,4,3,"[[null,null,null,""X""],[null,null,null,""O""],[null,""O"",null,""X""],[null,null,null,null]]",0,0,4,12,0,0,2,2,0,2,1,0,11,1,0,2,7,0,7,4,0,24,O,-1
39,5,O,X,4,3,"[[""X"",null,null,""X""],[null,null,null,""O""],[null,""O"",null,""X""],[null,null,null,null]]",1,1,4,11,1,0,2,7,0,7,4,0,8,0,0,3,5,0,5,2,0,24,O,1
39,6,X,O,4,3,"[[""X"",null,null,""X""],[null,""O"",null,""O""],[null,""O"",null,""X""],[null,null,null,null]]",3,3,5,10,0,0,3,4,0,4,2,0,5,2,3,3,7,3,10,5,0,24,O,-1
39,7,O,X,4,3,"[[""X"",null,null,""X""],[null,""O"",null,""O""],[null,""O"",null,""X""],[null,null,null,""X""]]",0,1,6,9,2,3,3,6,3,9,5,0,4,0,0,4,5,0,5,2,0,24,O,1
40,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
40,1,O,X,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,null,null,null],[null,null,null,null]]",0,1,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
40,2,X,O,4,3,"[[null,""O"",null,null],[null,""X"",null,null],[null,null,null,null],[null,null,null,null]]",2,2,1,14,1,0,1,6,0,6,2,0,14,0,0,1,3,0,3,1,0,24,X,1
40,3,O,X,4,3,"[[null,""O"",null,null],[null,""X"",null,null],[null,null,""X"",null],[null,null,null,null]]",2,1,1,13,0,0,1,3,0,3,1,0,9,2,2,2,9,2,11,6,0,24,X,-1
40,4,X,O,4,3,"[[null,""O"",null,null],[null,""X"",null,null],[null,""O"",""X"",null],[null,null,null,null]]",0,0,4,12,2,2,2,6,2,8,3,0,6,1,0,2,6,0,6,3,0,24,X,1
41,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",0,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
41,1,O,X,4,3,"[[null,null,""X"",null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,2,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
41,2,X,O,4,3,"[[null,null,""X"",null],[null,null,""O"",null],[null,null,null,null],[null,null,null,null]]",0,3,1,14,0,0,1,3,0,3,1,0,14,1,0,1,6,0,6,2,0,24,O,-1
41,3,O,X,4,3,"[[null,null,""X"",""X""],[null,null,""O"",null],[null,null,null,null],[null,null,null,null]]",0,1,2,13,1,0,1,5,0,5,1,0,13,0,1,2,3,1,4,1,0,24,O,1
41,4,X,O,4,3,"[[null,""O"",""X"",""X""],[null,null,""O"",null],[null,null,null,null],[null,null,null,null]]",3,2,4,12,0,0,2,2,0,2,0,0,12,1,1,2,5,1,6,2,0,24,O,-1
41,5,O,X,4,3,"[[null,""O"",""X"",""X""],[null,null,""O"",null],[null,null,null,null],[null,null,""X"",null]]",2,3,5,11,1,1,2,4,1,5,2,0,9,0,0,3,5,0,5,1,0,24,O,1
42,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
42,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""X"",null],[null,null,null,null]]",2,0,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
42,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[""O"",null,""X"",null],[null,null,null,null]]",1,1,1,14,1,0,1,6,0,6,2,0,14,0,0,1,3,0,3,1,0,24,X,1
42,3,O,X,4,3,"[[null,null,null,null],[null,""X"",null,null],[""O"",null,""X"",null],[null,null,null,null]]",1,0,2,13,0,0,1,2,0,2,1,0,10,2,2,2,8,2,10,4,0,24,X,-1
42,4,X,O,4,3,"[[null,null,null,null],[""O"",""X"",null,null],[""O"",null,""X"",null],[null,null,null,null]]",0,0,3,12,2,2,2,7,2,9,4,0,9,0,2,2,1,2,3,0,0,24,X,1
43,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",3,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
43,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,""X"",null,null]]",1,2,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
43,2,X,O,4,3,"[[null,null,null,null],[null,null,""O"",null],[null,null,null,null],[null,""X"",null,null]]",2,1,0,14,0,0,1,4,0,4,1,0,13,1,0,1,7,0,7,3,0,24,O,-1
43,3,O,X,4,3,"[[null,null,null,null],[null,null,""O"",null],[null,""X"",null,null],[null,""X"",null,null]]",1,1,2,13,1,0,1,5,0,5,2,0,9,1,1,2,7,1,8,3,0,24,O,1
43,4,X,O,4,3,"[[null,null,null,null],[null,""O"",""O"",null],[null,""X"",null,null],[null,""X"",null,null]]",3,3,4,12,1,0,2,6,0,6,2,0,6,2,2,2,6,2,8,2,0,24,O,-1
43,5,O,X,4,3,"[[null,null,null,null],[null,""O"",""O"",null],[null,""X"",null,null],[null,""X"",null,""X""]]",1,0,5,11,2,2,2,5,2,7,2,0,5,1,1,3,6,1,7,4,0,24,O,1
44,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
44,1,O,X,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,null,null,null],[null,null,null,null]]",3,0,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
44,2,X,O,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,null,null,null],[""O"",null,null,null]]",2,1,1,14,1,0,1,6,0,6,2,0,15,0,0,1,2,0,2,0,0,24,X,1
44,3,O,X,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,""X"",null,null],[""O"",null,null,null]]",1,3,1,13,0,0,1,2,0,2,0,0,10,2,1,2,10,1,11,6,0,24,X,-1
44,4,X,O,4,3,"[[null,null,null,null],[null,null,""X"",""O""],[null,""X"",null,null],[""O"",null,null,null]]",0,3,2,12,2,1,2,9,1,10,6,0,7,0,0,2,5,0,5,2,0,24,X,1
45,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,3,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
45,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,""X""],[null,null,null,null]]",2,2,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
45,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""O"",""X""],[null,null,null,null]]",2,0,1,14,0,0,1,3,0,3,1,0,14,1,0,1,6,0,6,2,0,24,O,-1
45,3,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[""X"",null,""O"",""X""],[null,null,null,null]]",1,2,2,13,1,0,1,5,0,5,2,0,11,0,0,2,6,0,6,2,0,24,O,1
45,4,X,O,4,3,"[[null,null,null,null],[null,null,""O"",null],[""X"",null,""O"",""X""],[null,null,null,null]]",0,1,3,12,0,0,2,5,0,5,2,0,7,2,2,2,7,2,9,3,0,24,O,-1
45,5,O,X,4,3,"[[null,""X"",null,null],[null,null,""O"",null],[""X"",null,""O"",""X""],[null,null,null,null]]",0,2,3,11,2,2,2,7,2,9,3,0,4,0,0,3,8,0,8,6,0,24,O,1
46,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
46,1,O,X,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,null,null,null],[null,null,null,null]]",0,3,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
46,2,X,O,4,3,"[[null,null,null,""O""],[null,null,""X"",null],[null,null,null,null],[null,null,null,null]]",1,1,1,14,1,0,1,6,0,6,2,0,15,0,0,1,2,0,2,0,0,24,X,1
46,3,O,X,4,3,"[[null,null,null,""O""],[null,""X"",""X"",null],[null,null,null,null],[null,null,null,null]]",2,0,1,13,0,0,1,2,0,2,0,0,10,2,2,2,9,2,11,4,0,24,X,-1
46,4,X,O,4,3,"[[null,null,null,""O""],[null,""X"",""X"",null],[""O"",null,null,null],[null,null,null,null]]",1,0,2,12,2,2,2,8,2,10,3,0,7,0,0,2,5,0,5,1,0,24,X,1
